Tamanio,Mejor Caso,Peor Caso,Caso Promedio
1189,0.0000501000,0.0035280000,0.0001250000
1190,0.0000482000,0.0035361000,0.0001266000
1191,0.0000502000,0.0037596000,0.0001290000
1192,0.0000505000,0.0036650000,0.0001160000
1193,0.0000491000,0.0036713000,0.0001276000
1194,0.0000565000,0.0036544000,0.0001186000
1195,0.0000489000,0.0036512000,0.0001256000
1196,0.0000510000,0.0035732000,0.0001271000
1197,0.0000506000,0.0035773000,0.0001155000
1198,0.0000500000,0.0035757000,0.0001152000
1199,0.0000495000,0.0036456000,0.0001238000
1200,0.0000659000,0.0038445000,0.0001205000
1201,0.0000569000,0.0035951000,0.0001278000
1202,0.0000522000,0.0036011000,0.0001192000
1203,0.0000634000,0.0038445000,0.0001198000
1204,0.0000633000,0.0037128000,0.0001219000
1205,0.0000537000,0.0036287000,0.0001214000
1206,0.0000512000,0.0036680000,0.0001243000
1207,0.0000575000,0.0039013000,0.0001276000
1208,0.0000509000,0.0036456000,0.0001192000
1209,0.0000514000,0.0036476000,0.0001266000
1210,0.0000509000,0.0036514000,0.0001222000
1211,0.0000537000,0.0036551000,0.0001222000
1212,0.0001423000,0.0038287000,0.0001329000
1213,0.0000504000,0.0036722000,0.0001211000
1214,0.0000517000,0.0036746000,0.0001194000
1215,0.0000577000,0.0037740000,0.0001311000
1216,0.0000518000,0.0036937000,0.0001185000
1217,0.0000519000,0.0037004000,0.0001262000
1218,0.0000556000,0.0037085000,0.0001221000
1219,0.0000510000,0.0037342000,0.0001235000
1220,0.0000517000,0.0037201000,0.0001218000
1221,0.0000513000,0.0037368000,0.0001342000
1222,0.0000508000,0.0045541000,0.0002336000
1223,0.0001048000,0.0051980000,0.0001270000
1224,0.0000515000,0.0037384000,0.0001280000
1225,0.0000517000,0.0037494000,0.0001183000
1226,0.0000523000,0.0037477000,0.0001321000
1227,0.0000517000,0.0038428000,0.0001280000
1228,0.0000521000,0.0037675000,0.0001358000
1229,0.0000519000,0.0037788000,0.0001241000
1230,0.0000522000,0.0037821000,0.0001224000
1231,0.0000525000,0.0041355000,0.0001512000
1232,0.0000645000,0.0039292000,0.0001262000
1233,0.0000530000,0.0037913000,0.0001285000
1234,0.0000507000,0.0038171000,0.0001212000
1235,0.0000523000,0.0038054000,0.0001240000
1236,0.0000529000,0.0038188000,0.0001191000
1237,0.0000585000,0.0038255000,0.0001224000
1238,0.0000539000,0.0038839000,0.0001245000
1239,0.0000524000,0.0038398000,0.0001226000
1240,0.0000526000,0.0038403000,0.0001224000
1241,0.0000512000,0.0038489000,0.0001249000
1242,0.0000538000,0.0038896000,0.0001211000
1243,0.0000529000,0.0038543000,0.0001237000
1244,0.0000520000,0.0038682000,0.0001284000
1245,0.0000518000,0.0038643000,0.0001272000
1246,0.0000520000,0.0040263000,0.0001227000
1247,0.0000535000,0.0038858000,0.0001202000
1248,0.0000535000,0.0038943000,0.0001278000
1249,0.0000536000,0.0038953000,0.0001308000
1250,0.0000535000,0.0040662000,0.0001311000
1251,0.0000575000,0.0039024000,0.0001302000
1252,0.0000533000,0.0039133000,0.0001292000
1253,0.0000535000,0.0039228000,0.0001194000
1254,0.0002423000,0.0039396000,0.0001261000
1255,0.0000534000,0.0039287000,0.0001291000
1256,0.0000534000,0.0039271000,0.0001253000
1257,0.0000538000,0.0042107000,0.0001300000
1258,0.0000657000,0.0041066000,0.0001348000
1259,0.0000554000,0.0040259000,0.0001206000
1260,0.0000538000,0.0039607000,0.0001278000
1261,0.0000529000,0.0042284000,0.0001305000
1262,0.0000537000,0.0039716000,0.0001277000
1263,0.0000541000,0.0039810000,0.0001331000
1264,0.0000539000,0.0039832000,0.0001283000
1265,0.0000553000,0.0044769000,0.0001355000
1266,0.0000603000,0.0042021000,0.0001290000
1267,0.0000549000,0.0040209000,0.0001270000
1268,0.0000540000,0.0040663000,0.0001285000
1269,0.0000532000,0.0040362000,0.0001289000
1270,0.0000529000,0.0040281000,0.0001253000
1271,0.0000546000,0.0040489000,0.0001254000
1272,0.0000548000,0.0042622000,0.0001281000
1273,0.0000634000,0.0042090000,0.0001310000
1274,0.0000543000,0.0040491000,0.0001273000
1275,0.0000549000,0.0047934000,0.0001333000
1276,0.0000536000,0.0044267000,0.0001407000
1277,0.0000800000,0.0046184000,0.0001451000
1278,0.0001221000,0.0044125000,0.0001446000
1279,0.0000615000,0.0042385000,0.0001275000
1280,0.0000555000,0.0045722000,0.0001364000
1281,0.0000573000,0.0042354000,0.0001350000
1282,0.0000574000,0.0043139000,0.0001612000
1283,0.0000566000,0.0041396000,0.0001292000
1284,0.0000542000,0.0041191000,0.0001335000
1285,0.0000616000,0.0041503000,0.0001651000
1286,0.0000575000,0.0042565000,0.0001305000
1287,0.0000597000,0.0041939000,0.0001344000
1288,0.0000608000,0.0041373000,0.0001362000
1289,0.0000576000,0.0042258000,0.0001340000
1290,0.0000581000,0.0041739000,0.0001349000
1291,0.0000583000,0.0041631000,0.0001321000
1292,0.0000591000,0.0041715000,0.0004325000
1293,0.0001009000,0.0066627000,0.0002183000
1294,0.0000904000,0.0050377000,0.0001274000
1295,0.0000564000,0.0047567000,0.0001362000
1296,0.0000619000,0.0043176000,0.0001339000
1297,0.0000587000,0.0041980000,0.0001344000
1298,0.0000596000,0.0042027000,0.0001368000
1299,0.0000597000,0.0046542000,0.0001335000
1300,0.0000587000,0.0042234000,0.0001313000
1301,0.0000586000,0.0043784000,0.0001377000
1302,0.0000614000,0.0044544000,0.0001330000
1303,0.0000611000,0.0042395000,0.0001296000
1304,0.0000600000,0.0042469000,0.0001388000
1305,0.0000611000,0.0042533000,0.0001286000
1306,0.0000585000,0.0042658000,0.0001331000
1307,0.0000585000,0.0043565000,0.0001593000
1308,0.0000592000,0.0042693000,0.0001350000
1309,0.0000603000,0.0045822000,0.0001374000
1310,0.0000603000,0.0042855000,0.0001324000
1311,0.0000640000,0.0043018000,0.0001357000
1312,0.0000617000,0.0043599000,0.0001320000
1313,0.0000664000,0.0050770000,0.0001333000
1314,0.0000619000,0.0043084000,0.0001403000
1315,0.0000603000,0.0043167000,0.0001336000
1316,0.0001306000,0.0048744000,0.0001458000
1317,0.0000657000,0.0044496000,0.0001377000
1318,0.0000611000,0.0043922000,0.0001403000
1319,0.0000617000,0.0046653000,0.0001297000
1320,0.0000602000,0.0043456000,0.0001393000
1321,0.0000641000,0.0044292000,0.0001449000
1322,0.0000604000,0.0044351000,0.0001418000
1323,0.0000610000,0.0043720000,0.0001321000
1324,0.0000648000,0.0044700000,0.0001393000
1325,0.0000592000,0.0044850000,0.0001350000
1326,0.0000675000,0.0059512000,0.0001380000
1327,0.0000572000,0.0043977000,0.0001433000
1328,0.0000598000,0.0044104000,0.0001335000
1329,0.0000628000,0.0044348000,0.0001395000
1330,0.0000597000,0.0044155000,0.0001355000
1331,0.0000675000,0.0045335000,0.0001304000
1332,0.0000579000,0.0045192000,0.0001402000
1333,0.0000649000,0.0044346000,0.0001387000
1334,0.0000653000,0.0044405000,0.0001400000
1335,0.0000641000,0.0044840000,0.0001360000
1336,0.0000650000,0.0044538000,0.0001389000
1337,0.0000628000,0.0044631000,0.0001456000
1338,0.0000610000,0.0046220000,0.0001521000
1339,0.0000744000,0.0046735000,0.0001366000
1340,0.0000670000,0.0045113000,0.0001346000
1341,0.0000670000,0.0044876000,0.0001360000
1342,0.0000626000,0.0045579000,0.0001409000
1343,0.0000653000,0.0045510000,0.0001338000
1344,0.0000626000,0.0045098000,0.0001479000
1345,0.0000667000,0.0050945000,0.0001422000
1346,0.0000660000,0.0046240000,0.0001340000
1347,0.0000635000,0.0045243000,0.0001298000
1348,0.0000636000,0.0046051000,0.0001461000
1349,0.0000622000,0.0045500000,0.0001410000
1350,0.0000617000,0.0045450000,0.0001365000
1351,0.0000677000,0.0046460000,0.0001428000
1352,0.0000715000,0.0047110000,0.0001389000
1353,0.0000640000,0.0045737000,0.0001385000
1354,0.0000672000,0.0045723000,0.0001412000
1355,0.0000716000,0.0045877000,0.0001435000
1356,0.0000626000,0.0045899000,0.0001427000
1357,0.0000642000,0.0045976000,0.0001482000
1358,0.0000713000,0.0047290000,0.0001370000
1359,0.0000685000,0.0046087000,0.0001444000
1360,0.0000645000,0.0046208000,0.0001359000
1361,0.0000591000,0.0047101000,0.0001432000
1362,0.0000648000,0.0046912000,0.0001479000
1363,0.0000703000,0.0047514000,0.0001409000
1364,0.0000666000,0.0046953000,0.0001388000
1365,0.0000649000,0.0046824000,0.0001501000
1366,0.0000600000,0.0047193000,0.0001352000
1367,0.0000642000,0.0049195000,0.0001393000
1368,0.0000635000,0.0046930000,0.0001323000
1369,0.0000631000,0.0046659000,0.0001448000
1370,0.0000632000,0.0047176000,0.0001409000
1371,0.0000633000,0.0048641000,0.0001712000
1372,0.0000809000,0.0052712000,0.0001410000
1373,0.0000640000,0.0048741000,0.0001426000
1374,0.0000701000,0.0047422000,0.0001453000
1375,0.0000642000,0.0047373000,0.0001448000
1376,0.0000667000,0.0047432000,0.0001505000
1377,0.0000632000,0.0047332000,0.0001442000
1378,0.0000710000,0.0047384000,0.0001393000
1379,0.0000647000,0.0047507000,0.0001453000
1380,0.0000640000,0.0049102000,0.0001467000
1381,0.0000693000,0.0048070000,0.0001467000
1382,0.0000620000,0.0047770000,0.0001428000
1383,0.0000641000,0.0048819000,0.0001426000
1384,0.0000701000,0.0049303000,0.0001454000
1385,0.0000661000,0.0048571000,0.0001508000
1386,0.0000673000,0.0049119000,0.0001409000
1387,0.0000675000,0.0048036000,0.0001365000
1388,0.0000641000,0.0048091000,0.0001431000
1389,0.0000657000,0.0050253000,0.0001421000
1390,0.0000650000,0.0050435000,0.0001428000
1391,0.0000633000,0.0048296000,0.0001398000
1392,0.0000638000,0.0048497000,0.0001418000
1393,0.0000641000,0.0048397000,0.0001453000
1394,0.0000632000,0.0048441000,0.0001445000
1395,0.0000732000,0.0050666000,0.0001393000
1396,0.0000645000,0.0048997000,0.0001494000
1397,0.0000622000,0.0048790000,0.0001462000
1398,0.0000646000,0.0051346000,0.0001561000
1399,0.0000619000,0.0049120000,0.0001487000
1400,0.0000699000,0.0049066000,0.0001413000
1401,0.0000680000,0.0049637000,0.0001567000
1402,0.0000657000,0.0049041000,0.0001379000
1403,0.0000684000,0.0049065000,0.0001456000
1404,0.0000653000,0.0052011000,0.0001580000
1405,0.0000704000,0.0050663000,0.0001521000
1406,0.0000652000,0.0049339000,0.0001474000
1407,0.0000610000,0.0049612000,0.0001554000
1408,0.0000666000,0.0049428000,0.0001449000
1409,0.0000646000,0.0049510000,0.0001419000
1410,0.0000627000,0.0051176000,0.0001431000
1411,0.0000770000,0.0049765000,0.0001402000
1412,0.0000645000,0.0049712000,0.0001487000
1413,0.0000736000,0.0050952000,0.0001566000
1414,0.0000653000,0.0050602000,0.0001490000
1415,0.0000633000,0.0049947000,0.0001453000
1416,0.0000674000,0.0050452000,0.0001568000
1417,0.0000657000,0.0050081000,0.0001411000
1418,0.0000675000,0.0050208000,0.0001447000
1419,0.0000703000,0.0054880000,0.0001562000
1420,0.0000705000,0.0051978000,0.0001541000
1421,0.0000694000,0.0050677000,0.0001520000
1422,0.0000679000,0.0053275000,0.0001599000
1423,0.0000699000,0.0051044000,0.0001428000
1424,0.0000657000,0.0050624000,0.0002947000
1425,0.0000687000,0.0051553000,0.0001497000
1426,0.0000683000,0.0052306000,0.0001522000
1427,0.0000760000,0.0051681000,0.0001471000
1428,0.0000691000,0.0050874000,0.0001469000
1429,0.0000650000,0.0051304000,0.0001508000
1430,0.0000748000,0.0053094000,0.0001539000
1431,0.0000677000,0.0051285000,0.0001439000
1432,0.0000646000,0.0051231000,0.0001527000
1433,0.0000655000,0.0052611000,0.0001571000
1434,0.0000692000,0.0051427000,0.0001428000
1435,0.0000692000,0.0051367000,0.0001462000
1436,0.0000665000,0.0052000000,0.0001515000
1437,0.0000688000,0.0051526000,0.0001515000
1438,0.0000689000,0.0051571000,0.0001489000
1439,0.0000668000,0.0051793000,0.0001524000
1440,0.0000681000,0.0051730000,0.0001490000
1441,0.0000655000,0.0051764000,0.0001476000
1442,0.0000674000,0.0052309000,0.0001540000
1443,0.0000651000,0.0051961000,0.0001501000
1444,0.0000704000,0.0052494000,0.0001525000
1445,0.0000710000,0.0053158000,0.0001620000
1446,0.0000688000,0.0052301000,0.0001543000
1447,0.0000695000,0.0055363000,0.0001466000
1448,0.0000690000,0.0052368000,0.0001563000
1449,0.0000768000,0.0052956000,0.0001502000
1450,0.0000689000,0.0053758000,0.0001564000
1451,0.0000695000,0.0052545000,0.0001559000
1452,0.0000668000,0.0052596000,0.0001401000
1453,0.0000714000,0.0052804000,0.0001414000
1454,0.0000669000,0.0052806000,0.0001460000
1455,0.0000697000,0.0052868000,0.0001599000
1456,0.0000713000,0.0053152000,0.0001538000
1457,0.0000700000,0.0052937000,0.0001535000
1458,0.0000709000,0.0053701000,0.0001506000
1459,0.0000680000,0.0054483000,0.0001542000
1460,0.0000689000,0.0053112000,0.0001496000
1461,0.0000696000,0.0053585000,0.0001540000
1462,0.0000680000,0.0054980000,0.0001508000
1463,0.0000730000,0.0053346000,0.0001512000
1464,0.0000741000,0.0055803000,0.0001522000
1465,0.0000776000,0.0054021000,0.0001570000
1466,0.0000667000,0.0053477000,0.0001493000
1467,0.0000690000,0.0054864000,0.0001531000
1468,0.0000682000,0.0053692000,0.0001571000
1469,0.0000659000,0.0053818000,0.0001516000
1470,0.0000799000,0.0056196000,0.0001574000
1471,0.0000734000,0.0053985000,0.0001567000
1472,0.0000709000,0.0056631000,0.0001793000
1473,0.0000809000,0.0061431000,0.0001494000
1474,0.0000707000,0.0054490000,0.0001530000
1475,0.0000674000,0.0059073000,0.0001694000
1476,0.0000654000,0.0054432000,0.0001557000
1477,0.0000725000,0.0055198000,0.0001509000
1478,0.0000717000,0.0055107000,0.0001602000
1479,0.0000714000,0.0055277000,0.0001601000
1480,0.0000662000,0.0057680000,0.0001698000
1481,0.0000745000,0.0065578000,0.0001591000
1482,0.0000715000,0.0055580000,0.0001517000
1483,0.0000710000,0.0057520000,0.0001593000
1484,0.0000711000,0.0060138000,0.0001505000
1485,0.0000719000,0.0055030000,0.0001604000
1486,0.0000778000,0.0055139000,0.0001594000
1487,0.0000727000,0.0055918000,0.0001542000
1488,0.0000703000,0.0057314000,0.0001572000
1489,0.0000698000,0.0056615000,0.0001526000
1490,0.0000793000,0.0063116000,0.0002138000
1491,0.0000797000,0.0077714000,0.0001672000
1492,0.0000718000,0.0058890000,0.0001635000
1493,0.0000742000,0.0057841000,0.0001578000
1494,0.0000972000,0.0056268000,0.0001580000
1495,0.0000695000,0.0057318000,0.0002009000
1496,0.0000873000,0.0056182000,0.0001719000
1497,0.0000715000,0.0055910000,0.0001648000
1498,0.0000707000,0.0060338000,0.0001737000
1499,0.0000855000,0.0059401000,0.0001641000
1500,0.0000729000,0.0057010000,0.0001579000
1501,0.0000862000,0.0059258000,0.0001709000
1502,0.0000730000,0.0057054000,0.0001492000
1503,0.0000775000,0.0062215000,0.0001687000
1504,0.0000869000,0.0057201000,0.0001814000
1505,0.0000717000,0.0056958000,0.0001674000
1506,0.0000759000,0.0060386000,0.0001561000
1507,0.0000762000,0.0057922000,0.0001551000
1508,0.0000744000,0.0058008000,0.0001597000
1509,0.0000717000,0.0057209000,0.0001693000
1510,0.0000735000,0.0056942000,0.0001575000
1511,0.0000765000,0.0065464000,0.0001891000
1512,0.0000888000,0.0070082000,0.0001643000
1513,0.0000749000,0.0059036000,0.0001523000
1514,0.0000772000,0.0057734000,0.0001602000
1515,0.0000717000,0.0057258000,0.0001497000
1516,0.0000773000,0.0061258000,0.0001490000
1517,0.0000736000,0.0057405000,0.0001667000
1518,0.0000723000,0.0067927000,0.0002293000
1519,0.0001021000,0.0062716000,0.0001646000
1520,0.0000711000,0.0057837000,0.0001535000
1521,0.0000785000,0.0058459000,0.0001591000
1522,0.0000757000,0.0058433000,0.0001547000
1523,0.0000831000,0.0062283000,0.0001792000
1524,0.0000745000,0.0072172000,0.0001648000
1525,0.0000747000,0.0060380000,0.0001638000
1526,0.0000757000,0.0059057000,0.0001541000
1527,0.0000721000,0.0058252000,0.0001579000
1528,0.0000779000,0.0058691000,0.0001609000
1529,0.0000762000,0.0058283000,0.0001585000
1530,0.0000738000,0.0061149000,0.0001631000
1531,0.0000763000,0.0058354000,0.0001669000
1532,0.0000746000,0.0059313000,0.0001545000
1533,0.0000729000,0.0059059000,0.0001658000
1534,0.0000716000,0.0058600000,0.0001640000
1535,0.0000749000,0.0059309000,0.0001928000
1536,0.0000698000,0.0058883000,0.0001522000
1537,0.0000804000,0.0060460000,0.0001601000
1538,0.0000730000,0.0059492000,0.0001563000
1539,0.0000727000,0.0059093000,0.0001558000
1540,0.0000852000,0.0063153000,0.0001614000
1541,0.0000764000,0.0059102000,0.0001624000
1542,0.0000776000,0.0060264000,0.0001666000
1543,0.0000686000,0.0061225000,0.0001597000
1544,0.0000716000,0.0059794000,0.0001714000
1545,0.0000696000,0.0059701000,0.0001642000
1546,0.0000837000,0.0059687000,0.0001598000
1547,0.0000706000,0.0059729000,0.0001632000
1548,0.0000789000,0.0061025000,0.0001652000
1549,0.0000784000,0.0060547000,0.0001614000
1550,0.0000713000,0.0059979000,0.0001769000
1551,0.0000704000,0.0059937000,0.0001631000
1552,0.0000697000,0.0060006000,0.0001615000
1553,0.0000675000,0.0063224000,0.0001712000
1554,0.0000744000,0.0060972000,0.0001618000
1555,0.0000708000,0.0064119000,0.0001631000
1556,0.0000734000,0.0061368000,0.0001589000
1557,0.0000766000,0.0061748000,0.0001602000
1558,0.0000732000,0.0075381000,0.0001723000
1559,0.0000786000,0.0061316000,0.0001651000
1560,0.0000680000,0.0062543000,0.0001577000
1561,0.0000703000,0.0060727000,0.0001696000
1562,0.0000691000,0.0061919000,0.0001721000
1563,0.0000737000,0.0064775000,0.0001984000
1564,0.0000859000,0.0070952000,0.0001585000
1565,0.0000747000,0.0064953000,0.0001782000
1566,0.0000740000,0.0061683000,0.0001604000
1567,0.0000713000,0.0062315000,0.0001658000
1568,0.0000832000,0.0062043000,0.0001712000
1569,0.0000704000,0.0064327000,0.0001726000
1570,0.0000675000,0.0061625000,0.0001750000
1571,0.0000747000,0.0066787000,0.0001641000
1572,0.0000702000,0.0062513000,0.0001919000
1573,0.0000838000,0.0068618000,0.0001649000
1574,0.0000751000,0.0065495000,0.0001779000
1575,0.0000683000,0.0062501000,0.0001690000
1576,0.0000674000,0.0062712000,0.0001678000
1577,0.0000684000,0.0061964000,0.0001642000
1578,0.0000895000,0.0066969000,0.0001652000
1579,0.0000698000,0.0062635000,0.0001654000
1580,0.0000740000,0.0062125000,0.0001689000
1581,0.0000773000,0.0064242000,0.0001702000
1582,0.0000750000,0.0062918000,0.0001618000
1583,0.0000713000,0.0062874000,0.0001711000
1584,0.0000742000,0.0062464000,0.0001682000
1585,0.0000700000,0.0062505000,0.0001694000
1586,0.0000705000,0.0064525000,0.0001599000
1587,0.0000819000,0.0064111000,0.0001665000
1588,0.0000722000,0.0063377000,0.0001600000
1589,0.0001255000,0.0062845000,0.0001655000
1590,0.0000764000,0.0064558000,0.0001772000
1591,0.0000708000,0.0063726000,0.0001675000
1592,0.0000691000,0.0063068000,0.0001665000
1593,0.0000692000,0.0067091000,0.0001737000
1594,0.0000708000,0.0063346000,0.0001679000
1595,0.0000743000,0.0064739000,0.0001756000
1596,0.0000739000,0.0064096000,0.0001633000
1597,0.0000691000,0.0064026000,0.0002145000
1598,0.0000822000,0.0063562000,0.0001709000
1599,0.0000782000,0.0063614000,0.0001707000
1600,0.0000760000,0.0065507000,0.0001604000
1601,0.0000766000,0.0064957000,0.0001824000
1602,0.0000759000,0.0064771000,0.0001659000
1603,0.0000755000,0.0063984000,0.0001668000
1604,0.0000762000,0.0064173000,0.0001897000
1605,0.0000787000,0.0066346000,0.0001668000
1606,0.0000776000,0.0064222000,0.0001670000
1607,0.0000851000,0.0066293000,0.0001670000
1608,0.0000869000,0.0065007000,0.0001748000
1609,0.0000776000,0.0064661000,0.0001739000
1610,0.0000853000,0.0065218000,0.0001747000
1611,0.0000759000,0.0065042000,0.0001732000
1612,0.0000887000,0.0065750000,0.0001709000
1613,0.0000784000,0.0064787000,0.0001738000
1614,0.0000761000,0.0065042000,0.0001795000
1615,0.0000766000,0.0064924000,0.0001632000
1616,0.0000767000,0.0069123000,0.0001776000
1617,0.0000762000,0.0069527000,0.0001708000
1618,0.0000780000,0.0072774000,0.0001876000
1619,0.0000810000,0.0075754000,0.0001981000
1620,0.0000818000,0.0080850000,0.0003263000
1621,0.0000801000,0.0074055000,0.0001931000
1622,0.0000797000,0.0081317000,0.0001860000
1623,0.0000825000,0.0073830000,0.0001854000
1624,0.0000793000,0.0073099000,0.0001793000
1625,0.0000757000,0.0066833000,0.0002005000
1626,0.0000766000,0.0069183000,0.0002139000
1627,0.0000931000,0.0068156000,0.0001775000
1628,0.0000789000,0.0071783000,0.0001945000
1629,0.0000860000,0.0067406000,0.0001748000
1630,0.0000908000,0.0072624000,0.0001827000
1631,0.0000812000,0.0067437000,0.0001726000
1632,0.0000812000,0.0066452000,0.0001776000
1633,0.0000881000,0.0067148000,0.0001671000
1634,0.0000784000,0.0066657000,0.0001681000
1635,0.0000789000,0.0067969000,0.0001767000
1636,0.0000795000,0.0066697000,0.0001708000
1637,0.0000794000,0.0070065000,0.0001779000
1638,0.0000847000,0.0079335000,0.0002175000
1639,0.0000972000,0.0069759000,0.0001805000
1640,0.0000788000,0.0067086000,0.0001703000
1641,0.0000818000,0.0068135000,0.0001802000
1642,0.0000842000,0.0067267000,0.0001672000
1643,0.0000777000,0.0068644000,0.0001742000
1644,0.0000725000,0.0067599000,0.0001820000
1645,0.0001203000,0.0070192000,0.0001757000
1646,0.0000729000,0.0068284000,0.0001792000
1647,0.0000795000,0.0073146000,0.0002241000
1648,0.0000993000,0.0083062000,0.0001920000
1649,0.0000882000,0.0080593000,0.0002135000
1650,0.0000744000,0.0073956000,0.0001744000
1651,0.0000721000,0.0067807000,0.0001684000
1652,0.0000760000,0.0074105000,0.0001894000
1653,0.0000766000,0.0068140000,0.0001668000
1654,0.0000794000,0.0073612000,0.0002100000
1655,0.0000842000,0.0069541000,0.0001773000
1656,0.0000882000,0.0069337000,0.0001795000
1657,0.0000904000,0.0071511000,0.0001764000
1658,0.0000731000,0.0068834000,0.0001744000
1659,0.0000798000,0.0068471000,0.0001855000
1660,0.0000799000,0.0069013000,0.0001800000
1661,0.0000820000,0.0068803000,0.0001685000
1662,0.0000778000,0.0070068000,0.0001740000
1663,0.0000761000,0.0070407000,0.0001924000
1664,0.0000736000,0.0069146000,0.0001957000
1665,0.0000815000,0.0069236000,0.0001721000
1666,0.0000773000,0.0069074000,0.0001707000
1667,0.0000797000,0.0071550000,0.0001864000
1668,0.0000737000,0.0069291000,0.0001767000
1669,0.0000805000,0.0070362000,0.0001870000
1670,0.0000837000,0.0069955000,0.0001792000
1671,0.0000769000,0.0070021000,0.0001738000
1672,0.0000780000,0.0069653000,0.0001840000
1673,0.0000818000,0.0070486000,0.0001763000
1674,0.0000806000,0.0071146000,0.0001968000
1675,0.0000895000,0.0072050000,0.0001911000
1676,0.0000752000,0.0071163000,0.0001846000
1677,0.0000838000,0.0071865000,0.0001952000
1678,0.0000849000,0.0070284000,0.0001753000
1679,0.0000883000,0.0071205000,0.0001736000
1680,0.0000796000,0.0070188000,0.0001842000
1681,0.0000857000,0.0072813000,0.0001928000
1682,0.0000808000,0.0070423000,0.0001896000
1683,0.0000894000,0.0071478000,0.0001784000
1684,0.0000815000,0.0071005000,0.0001854000
1685,0.0000809000,0.0070646000,0.0001781000
1686,0.0000853000,0.0071255000,0.0001868000
1687,0.0000836000,0.0070909000,0.0001844000
1688,0.0000809000,0.0076515000,0.0001946000
1689,0.0000757000,0.0071241000,0.0001885000
1690,0.0000914000,0.0072505000,0.0001824000
1691,0.0000751000,0.0071141000,0.0001831000
1692,0.0000853000,0.0073863000,0.0001869000
1693,0.0000793000,0.0071990000,0.0001710000
1694,0.0000875000,0.0075337000,0.0001835000
1695,0.0000774000,0.0071465000,0.0001724000
1696,0.0000743000,0.0073246000,0.0001904000
1697,0.0000788000,0.0072067000,0.0001834000
1698,0.0000886000,0.0076433000,0.0001776000
1699,0.0000806000,0.0071999000,0.0001713000
1700,0.0000733000,0.0072619000,0.0001769000
1701,0.0000776000,0.0072017000,0.0001819000
1702,0.0000772000,0.0074151000,0.0001778000
1703,0.0000832000,0.0072185000,0.0001854000
1704,0.0000841000,0.0073269000,0.0001804000
1705,0.0000761000,0.0072420000,0.0001778000
1706,0.0000790000,0.0073325000,0.0001909000
1707,0.0000812000,0.0072950000,0.0001860000
1708,0.0000761000,0.0072785000,0.0001749000
1709,0.0000820000,0.0072737000,0.0001824000
1710,0.0000807000,0.0074548000,0.0001852000
1711,0.0000876000,0.0073915000,0.0001797000
1712,0.0000799000,0.0073506000,0.0001912000
1713,0.0000801000,0.0074817000,0.0001871000
1714,0.0000806000,0.0073629000,0.0001987000
1715,0.0000954000,0.0074753000,0.0001876000
1716,0.0000849000,0.0073702000,0.0001934000
1717,0.0000919000,0.0074291000,0.0001791000
1718,0.0000846000,0.0075586000,0.0001917000
1719,0.0000856000,0.0073863000,0.0001946000
1720,0.0000831000,0.0074386000,0.0001963000
1721,0.0000799000,0.0074464000,0.0001881000
1722,0.0000782000,0.0073828000,0.0002152000
1723,0.0000892000,0.0073985000,0.0001821000
1724,0.0000822000,0.0074058000,0.0004762000
1725,0.0000788000,0.0074077000,0.0001795000
1726,0.0000840000,0.0074103000,0.0002282000
1727,0.0000810000,0.0086317000,0.0002601000
1728,0.0001069000,0.0079441000,0.0001860000
1729,0.0000802000,0.0074452000,0.0001853000
1730,0.0000799000,0.0075597000,0.0001796000
1731,0.0000870000,0.0074674000,0.0001817000
1732,0.0000829000,0.0074727000,0.0001952000
1733,0.0000826000,0.0074695000,0.0001815000
1734,0.0000801000,0.0075569000,0.0002146000
1735,0.0000813000,0.0096884000,0.0001875000
1736,0.0000823000,0.0081266000,0.0001829000
1737,0.0000825000,0.0081646000,0.0001988000
1738,0.0000854000,0.0077754000,0.0001856000
1739,0.0000911000,0.0075292000,0.0001877000
1740,0.0000821000,0.0075690000,0.0001873000
1741,0.0000764000,0.0075605000,0.0001855000
1742,0.0000803000,0.0076986000,0.0001929000
1743,0.0000867000,0.0076468000,0.0001983000
1744,0.0000823000,0.0077903000,0.0002337000
1745,0.0000804000,0.0076353000,0.0001931000
1746,0.0000842000,0.0083273000,0.0001942000
1747,0.0000806000,0.0076192000,0.0001924000
1748,0.0000806000,0.0077008000,0.0001981000
1749,0.0000868000,0.0076329000,0.0001857000
1750,0.0000881000,0.0076975000,0.0001870000
1751,0.0000839000,0.0076368000,0.0002063000
1752,0.0001854000,0.0077498000,0.0001933000
1753,0.0000936000,0.0077839000,0.0001949000
1754,0.0000842000,0.0076743000,0.0001872000
1755,0.0000904000,0.0077484000,0.0002028000
1756,0.0000848000,0.0077472000,0.0001875000
1757,0.0000821000,0.0079585000,0.0001970000
1758,0.0000858000,0.0080584000,0.0002019000
1759,0.0000802000,0.0093737000,0.0002154000
1760,0.0000858000,0.0080046000,0.0001871000
1761,0.0000824000,0.0079175000,0.0001883000
1762,0.0000793000,0.0078209000,0.0001820000
1763,0.0000865000,0.0081430000,0.0001921000
1764,0.0000917000,0.0078340000,0.0001896000
1765,0.0000855000,0.0078935000,0.0001930000
1766,0.0000812000,0.0077636000,0.0001815000
1767,0.0000840000,0.0078146000,0.0001978000
1768,0.0000865000,0.0077849000,0.0002529000
1769,0.0000933000,0.0080592000,0.0001944000
1770,0.0000834000,0.0079974000,0.0001868000
