Tamanio,Mejor Caso,Peor Caso,Caso Promedio
606,0.0000232000,0.0009288000,0.0000542000
607,0.0000254000,0.0009714000,0.0000568000
608,0.0000235000,0.0009542000,0.0000580000
609,0.0000235000,0.0009385000,0.0000517000
610,0.0000237000,0.0009397000,0.0000554000
611,0.0000280000,0.0012034000,0.0000638000
612,0.0000245000,0.0009442000,0.0000559000
613,0.0000238000,0.0009501000,0.0000563000
614,0.0000243000,0.0009692000,0.0000556000
615,0.0000237000,0.0009540000,0.0000620000
616,0.0000244000,0.0009580000,0.0000558000
617,0.0000244000,0.0009719000,0.0000552000
618,0.0000234000,0.0009631000,0.0000545000
619,0.0000236000,0.0009639000,0.0000582000
620,0.0000242000,0.0009698000,0.0000580000
621,0.0000247000,0.0009783000,0.0000571000
622,0.0000242000,0.0009758000,0.0000609000
623,0.0000272000,0.0010921000,0.0000561000
624,0.0000251000,0.0009831000,0.0000570000
625,0.0000247000,0.0009892000,0.0000533000
626,0.0000244000,0.0013010000,0.0000606000
627,0.0000249000,0.0009938000,0.0000566000
628,0.0000310000,0.0011593000,0.0000538000
629,0.0000253000,0.0009990000,0.0000558000
630,0.0000243000,0.0009990000,0.0000570000
631,0.0000246000,0.0010051000,0.0000562000
632,0.0000253000,0.0010090000,0.0000618000
633,0.0000259000,0.0010459000,0.0000573000
634,0.0000318000,0.0010928000,0.0000618000
635,0.0000255000,0.0010192000,0.0000564000
636,0.0000245000,0.0010170000,0.0000580000
637,0.0000246000,0.0010243000,0.0000594000
638,0.0000273000,0.0011010000,0.0000552000
639,0.0000258000,0.0018411000,0.0000659000
640,0.0000263000,0.0010394000,0.0000606000
641,0.0000270000,0.0010358000,0.0000590000
642,0.0000278000,0.0010453000,0.0000611000
643,0.0000263000,0.0010831000,0.0000598000
644,0.0000259000,0.0010908000,0.0000615000
645,0.0000269000,0.0010403000,0.0000622000
646,0.0000270000,0.0010408000,0.0000592000
647,0.0000274000,0.0010592000,0.0000579000
648,0.0000261000,0.0010620000,0.0000589000
649,0.0000273000,0.0011471000,0.0000592000
650,0.0000265000,0.0011251000,0.0000624000
651,0.0000266000,0.0010671000,0.0000605000
652,0.0000269000,0.0017288000,0.0000665000
653,0.0000280000,0.0011098000,0.0000667000
654,0.0000270000,0.0012212000,0.0000644000
655,0.0000283000,0.0011626000,0.0000687000
656,0.0000309000,0.0012129000,0.0000646000
657,0.0000269000,0.0011240000,0.0000605000
658,0.0000264000,0.0010954000,0.0000590000
659,0.0000281000,0.0010930000,0.0000573000
660,0.0000274000,0.0010989000,0.0000606000
661,0.0000275000,0.0011498000,0.0000617000
662,0.0000313000,0.0011038000,0.0000625000
663,0.0000323000,0.0011704000,0.0000584000
664,0.0000274000,0.0017388000,0.0000662000
665,0.0000294000,0.0012232000,0.0001147000
666,0.0000289000,0.0011195000,0.0000618000
667,0.0000289000,0.0011216000,0.0000595000
668,0.0000317000,0.0012899000,0.0000604000
669,0.0000383000,0.0013141000,0.0000648000
670,0.0000270000,0.0011714000,0.0000591000
671,0.0000284000,0.0011547000,0.0000636000
672,0.0000324000,0.0012327000,0.0000629000
673,0.0000291000,0.0011387000,0.0000597000
674,0.0000288000,0.0011393000,0.0000591000
675,0.0000289000,0.0012577000,0.0000685000
676,0.0000304000,0.0012954000,0.0000646000
677,0.0000317000,0.0012838000,0.0000594000
678,0.0000295000,0.0011582000,0.0000676000
679,0.0000297000,0.0011617000,0.0000616000
680,0.0000285000,0.0011665000,0.0000620000
681,0.0000289000,0.0011681000,0.0000670000
682,0.0000294000,0.0011691000,0.0000616000
683,0.0000295000,0.0011764000,0.0000654000
684,0.0000290000,0.0011811000,0.0000611000
685,0.0000276000,0.0011787000,0.0000664000
686,0.0000298000,0.0011886000,0.0000607000
687,0.0000291000,0.0017104000,0.0000699000
688,0.0000306000,0.0011946000,0.0000713000
689,0.0000297000,0.0012031000,0.0000637000
690,0.0000345000,0.0013629000,0.0000663000
691,0.0000291000,0.0012014000,0.0000629000
692,0.0000318000,0.0012012000,0.0000617000
693,0.0000290000,0.0012094000,0.0000674000
694,0.0000304000,0.0012149000,0.0000676000
695,0.0000309000,0.0012730000,0.0000606000
696,0.0000336000,0.0013143000,0.0000620000
697,0.0000297000,0.0013957000,0.0000711000
698,0.0000318000,0.0014993000,0.0000695000
699,0.0000358000,0.0012937000,0.0000647000
700,0.0000314000,0.0012697000,0.0000685000
701,0.0000304000,0.0013513000,0.0000709000
702,0.0000315000,0.0012745000,0.0000653000
703,0.0000314000,0.0012790000,0.0000689000
704,0.0000307000,0.0012813000,0.0000680000
705,0.0000327000,0.0013699000,0.0000675000
706,0.0000295000,0.0013440000,0.0000640000
707,0.0000316000,0.0012913000,0.0000669000
708,0.0000316000,0.0012932000,0.0000698000
709,0.0000326000,0.0013720000,0.0000663000
710,0.0000298000,0.0012759000,0.0000675000
711,0.0000325000,0.0013790000,0.0000704000
712,0.0000303000,0.0012819000,0.0000639000
713,0.0000297000,0.0012772000,0.0000645000
714,0.0000296000,0.0012832000,0.0000645000
715,0.0000301000,0.0012861000,0.0000653000
716,0.0000301000,0.0012896000,0.0000659000
717,0.0000302000,0.0012929000,0.0000639000
718,0.0000303000,0.0012949000,0.0000646000
719,0.0000300000,0.0013075000,0.0000658000
720,0.0000316000,0.0018056000,0.0000812000
721,0.0000367000,0.0013324000,0.0000637000
722,0.0000312000,0.0013134000,0.0000663000
723,0.0000342000,0.0013216000,0.0000664000
724,0.0000356000,0.0014882000,0.0000670000
725,0.0000337000,0.0014200000,0.0000685000
726,0.0000319000,0.0013254000,0.0000673000
727,0.0000311000,0.0013300000,0.0000638000
728,0.0000321000,0.0013352000,0.0000658000
729,0.0000331000,0.0013414000,0.0000641000
730,0.0000319000,0.0015109000,0.0000930000
731,0.0000309000,0.0013438000,0.0000666000
732,0.0000327000,0.0013508000,0.0000714000
733,0.0000319000,0.0013507000,0.0000693000
734,0.0000317000,0.0013604000,0.0000673000
735,0.0000360000,0.0013558000,0.0000686000
736,0.0000321000,0.0013789000,0.0000749000
737,0.0000368000,0.0014718000,0.0000697000
738,0.0000323000,0.0013705000,0.0000680000
739,0.0000362000,0.0014930000,0.0000682000
740,0.0000321000,0.0013773000,0.0000717000
741,0.0000328000,0.0015898000,0.0000741000
742,0.0000326000,0.0014619000,0.0000744000
743,0.0000318000,0.0014769000,0.0001211000
744,0.0000308000,0.0013890000,0.0000707000
745,0.0000307000,0.0013997000,0.0000680000
746,0.0000328000,0.0013989000,0.0000715000
747,0.0000364000,0.0014784000,0.0000697000
748,0.0000325000,0.0014448000,0.0000743000
749,0.0000325000,0.0014120000,0.0000703000
750,0.0000322000,0.0014140000,0.0000690000
751,0.0001159000,0.0016001000,0.0000721000
752,0.0000370000,0.0015255000,0.0000680000
753,0.0000313000,0.0014280000,0.0000707000
754,0.0000332000,0.0014280000,0.0000700000
755,0.0000339000,0.0014338000,0.0000693000
756,0.0000338000,0.0014687000,0.0000731000
757,0.0000344000,0.0015645000,0.0000708000
758,0.0000338000,0.0014435000,0.0000750000
759,0.0000361000,0.0014474000,0.0000728000
760,0.0000351000,0.0017895000,0.0001192000
761,0.0000335000,0.0014588000,0.0000697000
762,0.0000331000,0.0014599000,0.0000696000
763,0.0000374000,0.0016235000,0.0000735000
764,0.0000341000,0.0014666000,0.0000746000
765,0.0000352000,0.0015041000,0.0000755000
766,0.0000336000,0.0014815000,0.0000749000
767,0.0000339000,0.0014800000,0.0000714000
768,0.0000346000,0.0015386000,0.0000683000
769,0.0000337000,0.0015124000,0.0001273000
770,0.0000374000,0.0015679000,0.0000756000
771,0.0000340000,0.0014929000,0.0000724000
772,0.0000358000,0.0015340000,0.0000754000
773,0.0000387000,0.0016909000,0.0000741000
774,0.0000332000,0.0015137000,0.0000727000
775,0.0000362000,0.0015527000,0.0000754000
776,0.0000329000,0.0015116000,0.0000727000
777,0.0000350000,0.0015988000,0.0000721000
778,0.0000325000,0.0015191000,0.0000717000
779,0.0000328000,0.0015808000,0.0000801000
780,0.0000336000,0.0015313000,0.0000723000
781,0.0000334000,0.0015812000,0.0000840000
782,0.0000398000,0.0016702000,0.0000704000
783,0.0000332000,0.0015374000,0.0000715000
784,0.0000325000,0.0015421000,0.0000768000
785,0.0000321000,0.0016405000,0.0000756000
786,0.0000323000,0.0015608000,0.0000719000
787,0.0000324000,0.0015705000,0.0000783000
788,0.0000324000,0.0016745000,0.0000790000
789,0.0000340000,0.0016300000,0.0000760000
790,0.0000343000,0.0015936000,0.0000742000
791,0.0000329000,0.0018013000,0.0000994000
792,0.0000407000,0.0017054000,0.0000767000
793,0.0000333000,0.0017506000,0.0000763000
794,0.0000326000,0.0015995000,0.0000964000
795,0.0000390000,0.0016902000,0.0000834000
796,0.0000436000,0.0019039000,0.0000971000
797,0.0000337000,0.0017363000,0.0000782000
798,0.0000339000,0.0017007000,0.0000788000
799,0.0000349000,0.0016063000,0.0000738000
800,0.0000350000,0.0016066000,0.0000832000
801,0.0000379000,0.0016106000,0.0000721000
802,0.0000347000,0.0016165000,0.0000730000
803,0.0000348000,0.0016200000,0.0000775000
804,0.0000352000,0.0016209000,0.0000743000
805,0.0000399000,0.0018219000,0.0000877000
806,0.0000412000,0.0018256000,0.0000813000
807,0.0000355000,0.0016870000,0.0000800000
808,0.0000404000,0.0017975000,0.0000808000
809,0.0000364000,0.0017301000,0.0000731000
810,0.0000345000,0.0016431000,0.0000750000
811,0.0000351000,0.0016642000,0.0000744000
812,0.0000346000,0.0016553000,0.0000747000
813,0.0000353000,0.0016694000,0.0000799000
814,0.0000351000,0.0018327000,0.0000782000
815,0.0000357000,0.0016680000,0.0000762000
816,0.0000365000,0.0018214000,0.0000880000
817,0.0000372000,0.0017675000,0.0000820000
818,0.0000361000,0.0017253000,0.0000781000
819,0.0000382000,0.0018168000,0.0000795000
820,0.0000353000,0.0017736000,0.0000814000
821,0.0000385000,0.0017696000,0.0000745000
822,0.0000348000,0.0019709000,0.0000799000
823,0.0000353000,0.0017354000,0.0000826000
824,0.0000364000,0.0017593000,0.0000747000
825,0.0000359000,0.0017129000,0.0000738000
826,0.0000350000,0.0017256000,0.0000804000
827,0.0000368000,0.0017535000,0.0000794000
828,0.0000358000,0.0017216000,0.0000814000
829,0.0000352000,0.0017636000,0.0000741000
830,0.0000345000,0.0019016000,0.0000811000
831,0.0000367000,0.0017304000,0.0000754000
832,0.0000348000,0.0017450000,0.0000814000
833,0.0000360000,0.0017405000,0.0000763000
834,0.0000366000,0.0017637000,0.0000779000
835,0.0000359000,0.0017470000,0.0000787000
836,0.0000367000,0.0017561000,0.0000786000
837,0.0000371000,0.0017729000,0.0000793000
838,0.0000372000,0.0019299000,0.0000873000
839,0.0000399000,0.0018646000,0.0000794000
840,0.0000340000,0.0017677000,0.0000808000
841,0.0000364000,0.0020294000,0.0000921000
842,0.0000372000,0.0018964000,0.0000836000
843,0.0000350000,0.0018253000,0.0000826000
844,0.0000380000,0.0018345000,0.0000808000
845,0.0000380000,0.0018639000,0.0000794000
846,0.0000354000,0.0019051000,0.0000817000
847,0.0000377000,0.0018023000,0.0000792000
848,0.0000378000,0.0018581000,0.0000832000
849,0.0000374000,0.0018239000,0.0000809000
850,0.0000370000,0.0019723000,0.0000816000
851,0.0000367000,0.0018202000,0.0001120000
852,0.0000376000,0.0018157000,0.0000824000
853,0.0000399000,0.0018721000,0.0000784000
854,0.0000369000,0.0020018000,0.0000801000
855,0.0000417000,0.0018732000,0.0000815000
856,0.0000428000,0.0020053000,0.0000797000
857,0.0000358000,0.0018403000,0.0000778000
858,0.0000382000,0.0018782000,0.0000856000
859,0.0000391000,0.0018583000,0.0000825000
860,0.0000376000,0.0018539000,0.0000807000
861,0.0000431000,0.0020321000,0.0000848000
862,0.0000368000,0.0019983000,0.0000812000
863,0.0000374000,0.0018678000,0.0000800000
864,0.0000433000,0.0020423000,0.0000860000
865,0.0000412000,0.0019433000,0.0000938000
866,0.0000370000,0.0018791000,0.0000827000
867,0.0000383000,0.0018871000,0.0000780000
868,0.0000379000,0.0019489000,0.0000799000
869,0.0000367000,0.0020413000,0.0000843000
870,0.0000409000,0.0018987000,0.0000823000
871,0.0000362000,0.0019014000,0.0000785000
872,0.0000386000,0.0019549000,0.0000929000
873,0.0000392000,0.0019221000,0.0000851000
874,0.0000381000,0.0019145000,0.0000838000
875,0.0000466000,0.0019679000,0.0000886000
876,0.0000386000,0.0021601000,0.0000840000
877,0.0000386000,0.0020897000,0.0001025000
878,0.0000447000,0.0026677000,0.0000988000
879,0.0000400000,0.0020423000,0.0000869000
880,0.0000388000,0.0019881000,0.0000889000
881,0.0000377000,0.0020243000,0.0000896000
882,0.0000386000,0.0019810000,0.0000876000
883,0.0000440000,0.0022456000,0.0000850000
884,0.0000427000,0.0019634000,0.0000897000
885,0.0000382000,0.0019684000,0.0000849000
886,0.0000452000,0.0020874000,0.0000828000
887,0.0000389000,0.0020054000,0.0000858000
888,0.0000391000,0.0019772000,0.0000884000
889,0.0000384000,0.0019859000,0.0000853000
890,0.0000373000,0.0020944000,0.0001448000
891,0.0000384000,0.0019905000,0.0000866000
892,0.0000384000,0.0019956000,0.0000855000
893,0.0000394000,0.0020029000,0.0000839000
894,0.0000393000,0.0020247000,0.0000908000
895,0.0000417000,0.0020606000,0.0000857000
896,0.0000386000,0.0020710000,0.0000899000
897,0.0000383000,0.0021279000,0.0000909000
898,0.0000378000,0.0020450000,0.0000843000
899,0.0000367000,0.0020245000,0.0000912000
900,0.0000375000,0.0021848000,0.0000919000
901,0.0000386000,0.0020904000,0.0000865000
902,0.0000380000,0.0020705000,0.0000905000
903,0.0000363000,0.0021351000,0.0000867000
904,0.0000369000,0.0020992000,0.0000896000
905,0.0000372000,0.0020526000,0.0000830000
906,0.0000408000,0.0021027000,0.0000872000
907,0.0000375000,0.0020651000,0.0000861000
908,0.0000362000,0.0020627000,0.0000885000
909,0.0000435000,0.0022309000,0.0000857000
910,0.0000375000,0.0020772000,0.0000885000
911,0.0000363000,0.0023106000,0.0000903000
912,0.0000374000,0.0021339000,0.0000937000
913,0.0000368000,0.0020852000,0.0000895000
914,0.0000425000,0.0021040000,0.0000907000
915,0.0000367000,0.0021337000,0.0000880000
916,0.0000360000,0.0021062000,0.0000886000
917,0.0000375000,0.0021062000,0.0000938000
918,0.0000373000,0.0022084000,0.0000926000
919,0.0000372000,0.0023814000,0.0000870000
920,0.0000369000,0.0021228000,0.0000859000
921,0.0000370000,0.0021438000,0.0000902000
922,0.0000424000,0.0022690000,0.0000893000
923,0.0000428000,0.0022095000,0.0000866000
924,0.0000411000,0.0022697000,0.0000896000
925,0.0000387000,0.0023792000,0.0000899000
926,0.0000435000,0.0021442000,0.0000872000
927,0.0000399000,0.0023043000,0.0000959000
928,0.0000395000,0.0021575000,0.0000862000
929,0.0000409000,0.0021654000,0.0000856000
930,0.0000402000,0.0022024000,0.0000937000
931,0.0000386000,0.0022412000,0.0000890000
932,0.0000402000,0.0021795000,0.0000862000
933,0.0000395000,0.0022347000,0.0000874000
934,0.0000388000,0.0021890000,0.0000911000
935,0.0000400000,0.0021983000,0.0000888000
936,0.0000399000,0.0022411000,0.0000889000
937,0.0000387000,0.0022093000,0.0000951000
938,0.0000401000,0.0023709000,0.0000879000
939,0.0000405000,0.0022105000,0.0000900000
940,0.0000441000,0.0022131000,0.0000883000
941,0.0000408000,0.0022187000,0.0000964000
942,0.0000400000,0.0023237000,0.0000858000
943,0.0000409000,0.0022324000,0.0000903000
944,0.0000391000,0.0022541000,0.0001020000
945,0.0000502000,0.0022390000,0.0000902000
946,0.0000407000,0.0022479000,0.0000871000
947,0.0000394000,0.0022494000,0.0000914000
948,0.0000408000,0.0022473000,0.0000943000
949,0.0000400000,0.0022566000,0.0000880000
950,0.0000407000,0.0023413000,0.0000914000
951,0.0000408000,0.0023693000,0.0000907000
952,0.0000421000,0.0022707000,0.0000914000
953,0.0000417000,0.0023209000,0.0000997000
954,0.0000411000,0.0023513000,0.0000867000
955,0.0000414000,0.0022873000,0.0000891000
956,0.0000405000,0.0023248000,0.0000923000
957,0.0000438000,0.0024130000,0.0000921000
958,0.0000460000,0.0023012000,0.0000924000
959,0.0000397000,0.0024203000,0.0000920000
960,0.0000437000,0.0024078000,0.0000905000
961,0.0000414000,0.0023432000,0.0000916000
962,0.0000462000,0.0024956000,0.0000897000
963,0.0000408000,0.0024692000,0.0000924000
964,0.0000405000,0.0023269000,0.0000904000
965,0.0000397000,0.0023326000,0.0000972000
966,0.0000482000,0.0023668000,0.0000986000
967,0.0000414000,0.0023857000,0.0000931000
968,0.0000396000,0.0023464000,0.0000981000
969,0.0000388000,0.0029042000,0.0000944000
970,0.0000432000,0.0023845000,0.0000920000
971,0.0000393000,0.0023600000,0.0000943000
972,0.0000399000,0.0024467000,0.0000965000
973,0.0000406000,0.0023744000,0.0000949000
974,0.0000400000,0.0023774000,0.0000934000
975,0.0000410000,0.0027064000,0.0001017000
976,0.0000488000,0.0024661000,0.0000989000
977,0.0000431000,0.0025305000,0.0000978000
978,0.0000406000,0.0023987000,0.0000959000
979,0.0000409000,0.0023992000,0.0000876000
980,0.0000403000,0.0024445000,0.0001019000
981,0.0000444000,0.0026981000,0.0000977000
982,0.0000420000,0.0024173000,0.0001012000
983,0.0000429000,0.0024698000,0.0000924000
984,0.0000457000,0.0024244000,0.0000949000
985,0.0000406000,0.0024587000,0.0001007000
986,0.0000416000,0.0024330000,0.0000959000
987,0.0000431000,0.0025690000,0.0001051000
988,0.0000408000,0.0024416000,0.0000904000
989,0.0000435000,0.0024545000,0.0000961000
990,0.0000424000,0.0024571000,0.0000949000
991,0.0000754000,0.0024603000,0.0000924000
992,0.0000465000,0.0025017000,0.0000923000
993,0.0000418000,0.0029860000,0.0000986000
994,0.0000402000,0.0024771000,0.0000940000
995,0.0000401000,0.0024959000,0.0001033000
996,0.0000425000,0.0024865000,0.0000946000
997,0.0000421000,0.0024899000,0.0000951000
998,0.0000413000,0.0025584000,0.0001017000
999,0.0000414000,0.0027067000,0.0001006000
1000,0.0000415000,0.0025073000,0.0000982000
